time_s,superoxide_M,h2o2_M,oh_radical_M,gsh_M,gssg_M,dna_damage
49.84984984984985,8.089429943697857e-10,2.6742904623460466e-07,1.332645933229242e-14,0.0049925116017637714,4.599188442208828e-06,6.591103412420395e-06
50.150150150150154,8.089429943697858e-10,2.6742905470416423e-07,1.3326465753133837e-14,0.004992461015193031,4.599188122376091e-06,6.621685212021397e-06
50.450450450450454,8.089429943697856e-10,2.674290629233298e-07,1.3326471984032794e-14,0.004992411925129721,4.599187811995578e-06,6.652175312142308e-06
50.750750750750754,8.089429943697857e-10,2.674290708995017e-07,1.3326478030609887e-14,0.004992364287287918,4.599187510789637e-06,6.682573987743947e-06
51.051051051051054,8.089429943697857e-10,2.6742907863984413e-07,1.3326483898305702e-14,0.0049923180588001504,4.599187218485283e-06,6.712881512962093e-06
51.351351351351354,8.089429943697856e-10,2.674290861513365e-07,1.332648959242048e-14,0.004992273197904972,4.599186934824093e-06,6.743098161111407e-06
51.651651651651655,8.089429943697857e-10,2.674290934407476e-07,1.3326495118094221e-14,0.004992229664103589,4.599186659554459e-06,6.773224204686881e-06
51.951951951951955,8.089429943697857e-10,2.6742910051462315e-07,1.3326500480296483e-14,0.004992187418240298,4.599186392422971e-06,6.803259915365573e-06
52.252252252252255,8.089429943697857e-10,2.674291073793409e-07,1.3326505683869686e-14,0.00499214642216122,4.5991861331917025e-06,6.833205564010854e-06
52.552552552552555,8.089429943697858e-10,2.6742911404108737e-07,1.3326510733510562e-14,0.00499210663886053,4.5991858816267975e-06,6.863061420673806e-06
52.852852852852855,8.089429943697858e-10,2.674291205058554e-07,1.3326515633768536e-14,0.0049920680324931355,4.599185637501874e-06,6.892827754595332e-06
53.153153153153156,8.089429943697858e-10,2.6742912677946207e-07,1.3326520389059148e-14,0.004992030568268932,4.5991854005965606e-06,6.922504834209063e-06
53.453453453453456,8.089429943697858e-10,2.674291328675647e-07,1.3326525003676823e-14,0.00499199421235217,4.599185170694837e-06,6.952092927144221e-06
53.753753753753756,8.089429943697859e-10,2.674291387756475e-07,1.3326529481784167e-14,0.004991958931945816,4.599184947588374e-06,6.9815923002272935e-06
54.054054054054056,8.089429943697857e-10,2.674291445090201e-07,1.3326533827410704e-14,0.004991924695301432,4.599184731079946e-06,7.011003219484133e-06
54.354354354354356,8.089429943697857e-10,2.674291500728547e-07,1.3326538044481882e-14,0.004991891471490738,4.5991845209719116e-06,7.040325950143773e-06
54.65465465465466,8.089429943697857e-10,2.674291554721672e-07,1.33265421368045e-14,0.004991859230520301,4.599184317074694e-06,7.069560756639816e-06
54.95495495495496,8.089429943697857e-10,2.6742916071180777e-07,1.3326546108058872e-14,0.004991827943393331,4.599184119205796e-06,7.0987079026121215e-06
55.25525525525526,8.089429943697857e-10,2.6742916579650314e-07,1.3326549961831665e-14,0.004991797581850951,4.59918392718742e-06,7.1277676509109635e-06
55.55555555555556,8.089429943697858e-10,2.6742917073083735e-07,1.3326553701601276e-14,0.004991768118487404,4.599183740847801e-06,7.156740263598331e-06
55.85585585585586,8.089429943697858e-10,2.674291755192509e-07,1.3326557330736933e-14,0.004991739526757125,4.599183560018746e-06,7.185626001949998e-06
56.15615615615616,8.089429943697858e-10,2.674291801660543e-07,1.3326560852509023e-14,0.004991711780893287,4.599183384537053e-06,7.214425126458376e-06
56.45645645645646,8.089429943697858e-10,2.674291846754396e-07,1.3326564270098027e-14,0.00499168485583757,4.599183214245666e-06,7.243137896835247e-06
56.75675675675676,8.089429943697858e-10,2.6742918905147025e-07,1.3326567586586736e-14,0.004991658727301352,4.5991830489913185e-06,7.2717645720133994e-06
57.05705705705706,8.089429943697857e-10,2.674291932980805e-07,1.3326570804959561e-14,0.004991633371771098,4.599182888624583e-06,7.300305410148688e-06
57.35735735735736,8.089429943697857e-10,2.6742919741910254e-07,1.3326573928123732e-14,0.004991608766341518,4.599182733000652e-06,7.328760668623714e-06
57.65765765765766,8.089429943697857e-10,2.674292014182531e-07,1.3326576958898634e-14,0.004991584888799428,4.599182581978372e-06,7.35713060404918e-06
57.95795795795796,8.089429943697857e-10,2.6742920529912554e-07,1.3326579900009776e-14,0.004991561717671291,4.599182435423253e-06,7.385415472265516e-06
58.25825825825826,8.089429943697857e-10,2.674292090652219e-07,1.3326582754113701e-14,0.004991539232026953,4.599182293202037e-06,7.413615528346951e-06
58.55855855855856,8.089429943697857e-10,2.6742921271993873e-07,1.33265855237865e-14,0.004991517411570248,4.599182155185988e-06,7.441731026602731e-06
58.85885885885886,8.089429943697856e-10,2.674292162665658e-07,1.332658821152334e-14,0.004991496236642525,4.599182021251146e-06,7.469762220579144e-06
59.15915915915916,8.089429943697857e-10,2.674292197082967e-07,1.332659081974644e-14,0.004991475688159921,4.599181891277269e-06,7.497709363062304e-06
59.45945945945946,8.089429943697857e-10,2.6742922304823736e-07,1.3326593350811263e-14,0.004991455747564561,4.599181765147081e-06,7.5255727060807784e-06
59.75975975975976,8.089429943697857e-10,2.6742922628940056e-07,1.3326595807002785e-14,0.004991436396853947,4.5991816427472136e-06,7.553352500907363e-06
60.06006006006006,2.439023235628051e-14,1.924244257308683e-08,1.3928930162214103e-21,0.004991956921559854,4.329530041478688e-06,7.570967861925776e-06
60.36036036036036,2.4390186498147602e-14,5.592567342627616e-12,4.048165903736378e-25,0.004994490874842769,3.053441920133389e-06,7.5482663265514585e-06
60.66066066066066,2.4390243902434337e-14,5.560056869070937e-12,4.024563917302715e-25,0.004996300402304482,2.1398362598420877e-06,7.525632861298041e-06
60.96096096096096,2.4390243902436136e-14,5.560121831449901e-12,4.0245620435099265e-25,0.004997576039766715,1.4934371754685626e-06,7.503067262456226e-06
61.26126126126126,2.4390243902436136e-14,5.560114884777699e-12,4.0245228341932664e-25,0.004998467806633984,1.0392272263900297e-06,7.48056932652868e-06
61.56156156156156,2.4390243902433318e-14,5.560110520124524e-12,4.024495949030522e-25,0.004999086812662359,7.216440251316888e-07,7.458138850628258e-06
61.86186186186186,2.4390243902466927e-14,5.5601078060308646e-12,4.024477623617521e-25,0.004999513670673046,5.003738738087654e-07,7.4357756324761695e-06
62.16216216216216,2.4390243902436145e-14,5.560106694742872e-12,4.0244656141488775e-25,0.004999806015195869,3.465924358100174e-07,7.413479470400157e-06
62.46246246246246,2.4390243902436127e-14,5.5601054610659625e-12,4.024457108745293e-25,0.005000004627396156,2.3990226598130443e-07,7.391250163332676e-06
62.76276276276276,2.439024390243612e-14,5.560105092032091e-12,4.024451723820792e-25,0.005000138153789359,1.6597344712109102e-07,7.369087510809085e-06
63.06306306306306,2.439024390243612e-14,5.560104792456676e-12,4.02444811646767e-25,0.005000226614327137,1.1478954093663728e-07,7.346991312965834e-06
63.36336336336336,2.4390243902436123e-14,5.5601045749309235e-12,4.0244457614622675e-25,0.005000283949959769,7.93738010097408e-08,7.324961370538664e-06
63.66366366366366,2.439024390243628e-14,5.560104448074069e-12,4.0244442939062456e-25,0.005000319843779519,5.4878595454879064e-08,7.302997484860809e-06
63.96396396396396,2.4390243902429582e-14,5.5601043701158695e-12,4.024443426256496e-25,0.005000341009110725,3.7941356386315584e-08,7.281099457861206e-06
64.26426426426427,2.4390243902423454e-14,5.560104329469124e-12,4.0244429719798766e-25,0.005000352093886322,2.623238633732195e-08,7.259267092062706e-06
64.56456456456456,2.4390243902435925e-14,5.560104313539681e-12,4.0244427987570105e-25,0.005000356312563318,1.8138895343531487e-08,7.2375001905802944e-06
64.86486486486487,2.4390243902445546e-14,5.560104313496915e-12,4.0244428150732964e-25,0.005000355886053097,1.2545030782759176e-08,7.215798557119321e-06
65.16516516516516,2.4390243902503587e-14,5.560104325398641e-12,4.024442959318098e-25,0.005000352347370971,8.679047729506427e-09,7.194161995973718e-06
65.46546546546547,2.439024388214806e-14,5.5601043453892074e-12,4.0244431881864853e-25,0.005000346753559062,6.007342790910901e-09,7.172590312024246e-06
65.76576576576576,2.4390243926675443e-14,5.5601043688217155e-12,4.0244434704164254e-25,0.005000339832509934,4.161037705164683e-09,7.151083310736733e-06
66.06606606606607,2.4390243902556642e-14,5.5601043950131626e-12,4.024443786335173e-25,0.005000332084600537,2.885157925349201e-09,7.1296407981603114e-06
66.36636636636636,2.4390243901785117e-14,5.56010442351871e-12,4.024444122468475e-25,0.005000323852982522,2.003483141818041e-09,7.1082625809256795e-06
66.66666666666667,2.4390243908988932e-14,5.56010445321236e-12,4.0244444690107324e-25,0.0050003153722264545,1.3942209881561053e-09,7.086948466243352e-06
66.96696696696696,2.4390243907624275e-14,5.56010448382795e-12,4.024444819652995e-25,0.0050003068019105704,9.73208599397648e-10,7.0656982619019185e-06
67.26726726726727,2.439024116996441e-14,5.560104503754616e-12,4.0244451618578957e-25,0.005000298249876295,6.822809071172969e-10,7.0445117762663194e-06
67.56756756756756,2.439020169330667e-14,5.560104494125811e-12,4.024445479204311e-25,0.005000289788273918,4.812439740061452e-10,7.023388818276111e-06
