time_s,superoxide_M,h2o2_M,oh_radical_M,gsh_M,gssg_M,dna_damage
176.57657657657657,8.089429943697857e-10,2.674293326205691e-07,1.3326676376100295e-14,0.0049908016501076565,4.599177627193356e-06,1.391809106972536e-05
176.87687687687688,8.089429943697857e-10,2.6742933262059575e-07,1.3326676376120431e-14,0.00499080164994903,4.599177627192352e-06,1.392670290782975e-05
177.17717717717719,8.089429943697856e-10,2.674293326206216e-07,1.332667637613997e-14,0.004990801649795097,4.59917762719138e-06,1.3935288923350462e-05
177.4774774774775,8.089429943697856e-10,2.6742933262064663e-07,1.332667637615893e-14,0.004990801649645718,4.5991776271904335e-06,1.3943849193716558e-05
177.77777777777777,8.089429943697857e-10,2.674293326206708e-07,1.3326676376177332e-14,0.0049908016495007574,4.599177627189517e-06,1.3952383796124843e-05
178.07807807807808,8.089429943697858e-10,2.6742933262069443e-07,1.3326676376195187e-14,0.004990801649360084,4.599177627188627e-06,1.3960892807540534e-05
178.3783783783784,8.089429943697857e-10,2.674293326207173e-07,1.3326676376212514e-14,0.004990801649223575,4.599177627187764e-06,1.396937630469828e-05
178.6786786786787,8.089429943697856e-10,2.674293326207395e-07,1.3326676376229329e-14,0.004990801649091102,4.599177627186925e-06,1.397783436410261e-05
178.97897897897897,8.089429943697855e-10,2.67429332620761e-07,1.3326676376245647e-14,0.00499080164896255,4.599177627186112e-06,1.3986267062028406e-05
179.27927927927928,8.089429943697856e-10,2.674293326207819e-07,1.332667637626148e-14,0.004990801648837799,4.5991776271853225e-06,1.399467447452213e-05
179.5795795795796,8.089429943697856e-10,2.674293326208022e-07,1.3326676376276848e-14,0.00499080164871674,4.599177627184557e-06,1.4003056677402171e-05
179.8798798798799,8.089429943697857e-10,2.674293326208219e-07,1.3326676376291758e-14,0.004990801648599261,4.599177627183813e-06,1.4011413746259427e-05
180.18018018018017,8.089429943697858e-10,2.67429332620841e-07,1.332667637630623e-14,0.004990801648485259,4.5991776271830915e-06,1.401974575645821e-05
180.48048048048048,8.089429943697858e-10,2.6742933262085955e-07,1.3326676376320272e-14,0.004990801648374629,4.599177627182391e-06,1.4028052783136953e-05
